id,name
yks.res_district_912,定海区 
yks.res_district_913,普陀区 
yks.res_district_914,岱山县 
yks.res_district_915,嵊泗县 
yks.res_district_916,椒江区 
yks.res_district_917,黄岩区 
yks.res_district_918,路桥区 
yks.res_district_919,玉环县 
yks.res_district_920,三门县 
yks.res_district_921,天台县 
yks.res_district_922,仙居县 
yks.res_district_923,温岭市 
yks.res_district_924,临海市 
yks.res_district_925,莲都区 
yks.res_district_926,青田县 
yks.res_district_927,缙云县 
yks.res_district_928,遂昌县 
yks.res_district_929,松阳县 
yks.res_district_930,云和县 
yks.res_district_931,庆元县 
yks.res_district_932,景宁畲族自治县 
yks.res_district_933,龙泉市 
yks.res_district_934,瑶海区 
yks.res_district_935,庐阳区 
yks.res_district_936,蜀山区 
yks.res_district_937,包河区 
yks.res_district_938,长丰县 
yks.res_district_939,肥东县 
yks.res_district_940,肥西县 
yks.res_district_941,镜湖区 
yks.res_district_942,马塘区 
yks.res_district_943,新芜区 
yks.res_district_944,鸠江区 
yks.res_district_945,芜湖县 
yks.res_district_946,繁昌县 
yks.res_district_947,南陵县 
yks.res_district_948,龙子湖区 
yks.res_district_949,蚌山区 
yks.res_district_950,禹会区 
yks.res_district_951,淮上区 
yks.res_district_952,怀远县 
yks.res_district_953,五河县 
yks.res_district_954,固镇县 
yks.res_district_955,大通区 
yks.res_district_956,田家庵区 
yks.res_district_957,谢家集区 
yks.res_district_958,八公山区 
yks.res_district_959,潘集区 
yks.res_district_960,凤台县 
yks.res_district_961,金家庄区 
yks.res_district_962,花山区 
yks.res_district_963,雨山区 
yks.res_district_964,当涂县 
yks.res_district_965,杜集区 
yks.res_district_966,相山区 
yks.res_district_967,烈山区 
yks.res_district_968,濉溪县 
yks.res_district_969,铜官山区 
yks.res_district_970,狮子山区 
yks.res_district_971,郊区 
yks.res_district_972,铜陵县 
yks.res_district_973,迎江区 
yks.res_district_974,大观区 
yks.res_district_975,郊区 
yks.res_district_976,怀宁县 
yks.res_district_977,枞阳县 
yks.res_district_978,潜山县 
yks.res_district_979,太湖县 
yks.res_district_980,宿松县 
yks.res_district_981,望江县 
yks.res_district_982,岳西县 
yks.res_district_983,桐城市 
yks.res_district_984,屯溪区 
yks.res_district_985,黄山区 
yks.res_district_986,徽州区 
yks.res_district_987,歙县 
yks.res_district_988,休宁县 
yks.res_district_989,黟县 
yks.res_district_990,祁门县 
yks.res_district_991,琅琊区 
yks.res_district_992,南谯区 
yks.res_district_993,来安县 
yks.res_district_994,全椒县 
yks.res_district_995,定远县 
yks.res_district_996,凤阳县 
yks.res_district_997,天长市 
yks.res_district_998,明光市 
yks.res_district_999,颍州区 
yks.res_district_1000,颍东区 
yks.res_district_1001,颍泉区 
yks.res_district_1002,临泉县 
yks.res_district_1003,太和县 
yks.res_district_1004,阜南县 
yks.res_district_1005,颍上县 
yks.res_district_1006,界首市 
yks.res_district_1007,埇桥区 
yks.res_district_1008,砀山县 
yks.res_district_1009,萧县 
yks.res_district_1010,灵璧县 
yks.res_district_1011,泗县 
yks.res_district_1012,居巢区 
yks.res_district_1013,庐江县 
yks.res_district_1014,无为县 
yks.res_district_1015,含山县 
yks.res_district_1016,和县 
yks.res_district_1017,金安区 
yks.res_district_1018,裕安区 
yks.res_district_1019,寿县 
yks.res_district_1020,霍邱县 
yks.res_district_1021,舒城县 
yks.res_district_1022,金寨县 
yks.res_district_1023,霍山县 
yks.res_district_1024,谯城区 
yks.res_district_1025,涡阳县 
yks.res_district_1026,蒙城县 
yks.res_district_1027,利辛县 
yks.res_district_1028,贵池区 
yks.res_district_1029,东至县 
yks.res_district_1030,石台县 
yks.res_district_1031,青阳县 
yks.res_district_1032,宣州区 
yks.res_district_1033,郎溪县 
yks.res_district_1034,广德县 
yks.res_district_1035,泾县 
yks.res_district_1036,绩溪县 
yks.res_district_1037,旌德县 
yks.res_district_1038,宁国市 
yks.res_district_1039,鼓楼区 
yks.res_district_1040,台江区 
yks.res_district_1041,仓山区 
yks.res_district_1042,马尾区 
yks.res_district_1043,晋安区 
yks.res_district_1044,闽侯县 
yks.res_district_1045,连江县 
yks.res_district_1046,罗源县 
yks.res_district_1047,闽清县 
yks.res_district_1048,永泰县 
yks.res_district_1049,平潭县 
yks.res_district_1050,福清市 
yks.res_district_1051,长乐市 
yks.res_district_1052,思明区 
yks.res_district_1053,海沧区 
yks.res_district_1054,湖里区 
yks.res_district_1055,集美区 
yks.res_district_1056,同安区 
yks.res_district_1057,翔安区 
yks.res_district_1058,城厢区 
yks.res_district_1059,涵江区 
yks.res_district_1060,荔城区 
yks.res_district_1061,秀屿区 
yks.res_district_1062,仙游县 
yks.res_district_1063,梅列区 
yks.res_district_1064,三元区 
yks.res_district_1065,明溪县 
yks.res_district_1066,清流县 
yks.res_district_1067,宁化县 
yks.res_district_1068,大田县 
yks.res_district_1069,尤溪县 
yks.res_district_1070,沙县 
yks.res_district_1071,将乐县 
yks.res_district_1072,泰宁县 
yks.res_district_1073,建宁县 
yks.res_district_1074,永安市 
yks.res_district_1075,鲤城区 
yks.res_district_1076,丰泽区 
yks.res_district_1077,洛江区 
yks.res_district_1078,泉港区 
yks.res_district_1079,惠安县 
yks.res_district_1080,安溪县 
yks.res_district_1081,永春县 
yks.res_district_1082,德化县 
yks.res_district_1083,金门县 
yks.res_district_1084,石狮市 
yks.res_district_1085,晋江市 
yks.res_district_1086,南安市 
yks.res_district_1087,芗城区 
yks.res_district_1088,龙文区 
yks.res_district_1089,云霄县 
yks.res_district_1090,漳浦县 
yks.res_district_1091,诏安县 
yks.res_district_1092,长泰县 
yks.res_district_1093,东山县 
yks.res_district_1094,南靖县 
yks.res_district_1095,平和县 
yks.res_district_1096,华安县 
yks.res_district_1097,龙海市 
yks.res_district_1098,延平区 
yks.res_district_1099,顺昌县 
yks.res_district_1100,浦城县 
yks.res_district_1101,光泽县 
yks.res_district_1102,松溪县 
yks.res_district_1103,政和县 
yks.res_district_1104,邵武市 
yks.res_district_1105,武夷山市 
yks.res_district_1106,建瓯市 
yks.res_district_1107,建阳市 
yks.res_district_1108,新罗区 
yks.res_district_1109,长汀县 
yks.res_district_1110,永定县 
yks.res_district_1111,上杭县 
yks.res_district_1112,武平县 
yks.res_district_1113,连城县 
yks.res_district_1114,漳平市 
yks.res_district_1115,蕉城区 
yks.res_district_1116,霞浦县 
yks.res_district_1117,古田县 
yks.res_district_1118,屏南县 
yks.res_district_1119,寿宁县 
yks.res_district_1120,周宁县 
yks.res_district_1121,柘荣县 
yks.res_district_1122,福安市 
yks.res_district_1123,福鼎市 
yks.res_district_1124,东湖区 
yks.res_district_1125,西湖区 
yks.res_district_1126,青云谱区 
yks.res_district_1127,湾里区 
yks.res_district_1128,青山湖区 
yks.res_district_1129,南昌县 
yks.res_district_1130,新建县 
yks.res_district_1131,安义县 
yks.res_district_1132,进贤县 
yks.res_district_1133,昌江区 
yks.res_district_1134,珠山区 
yks.res_district_1135,浮梁县 
yks.res_district_1136,乐平市 
yks.res_district_1137,安源区 
yks.res_district_1138,湘东区 
yks.res_district_1139,莲花县 
yks.res_district_1140,上栗县 
yks.res_district_1141,芦溪县 
yks.res_district_1142,庐山区 
yks.res_district_1143,浔阳区 
yks.res_district_1144,九江县 
yks.res_district_1145,武宁县 
yks.res_district_1146,修水县 
yks.res_district_1147,永修县 
yks.res_district_1148,德安县 
yks.res_district_1149,星子县 
yks.res_district_1150,都昌县 
yks.res_district_1151,湖口县 
yks.res_district_1152,彭泽县 
yks.res_district_1153,瑞昌市 
yks.res_district_1154,渝水区 
yks.res_district_1155,分宜县 
yks.res_district_1156,月湖区 
yks.res_district_1157,余江县 
yks.res_district_1158,贵溪市 
yks.res_district_1159,章贡区 
yks.res_district_1160,赣县 
yks.res_district_1161,信丰县 
yks.res_district_1162,大余县 
yks.res_district_1163,上犹县 
yks.res_district_1164,崇义县 
yks.res_district_1165,安远县 
yks.res_district_1166,龙南县 
yks.res_district_1167,定南县 
yks.res_district_1168,全南县 
yks.res_district_1169,宁都县 
yks.res_district_1170,于都县 
yks.res_district_1171,兴国县 
yks.res_district_1172,会昌县 
yks.res_district_1173,寻乌县 
yks.res_district_1174,石城县 
yks.res_district_1175,瑞金市 
yks.res_district_1176,南康市 
yks.res_district_1177,吉州区 
yks.res_district_1178,青原区 
yks.res_district_1179,吉安县 
yks.res_district_1180,吉水县 
yks.res_district_1181,峡江县 
yks.res_district_1182,新干县 
yks.res_district_1183,永丰县 
yks.res_district_1184,泰和县 
yks.res_district_1185,遂川县 
yks.res_district_1186,万安县 
yks.res_district_1187,安福县 
yks.res_district_1188,永新县 
yks.res_district_1189,井冈山市 
yks.res_district_1190,袁州区 
yks.res_district_1191,奉新县 
yks.res_district_1192,万载县 
yks.res_district_1193,上高县 
yks.res_district_1194,宜丰县 
yks.res_district_1195,靖安县 
yks.res_district_1196,铜鼓县 
yks.res_district_1197,丰城市 
yks.res_district_1198,樟树市 
yks.res_district_1199,高安市 
yks.res_district_1200,临川区 
yks.res_district_1201,南城县 
yks.res_district_1202,黎川县 
yks.res_district_1203,南丰县 
yks.res_district_1204,崇仁县 
yks.res_district_1205,乐安县 
yks.res_district_1206,宜黄县 
yks.res_district_1207,金溪县 
yks.res_district_1208,资溪县 
yks.res_district_1209,东乡县 
yks.res_district_1210,广昌县 
yks.res_district_1211,信州区 
yks.res_district_1212,上饶县 
yks.res_district_1213,广丰县 
yks.res_district_1214,玉山县 
yks.res_district_1215,铅山县 
yks.res_district_1216,横峰县 
yks.res_district_1217,弋阳县 
yks.res_district_1218,余干县 
yks.res_district_1219,鄱阳县 
yks.res_district_1220,万年县 
yks.res_district_1221,婺源县 
yks.res_district_1222,德兴市 
yks.res_district_1223,历下区 
yks.res_district_1224,市中区 
yks.res_district_1225,槐荫区 
yks.res_district_1226,天桥区 
yks.res_district_1227,历城区 
yks.res_district_1228,长清区 
yks.res_district_1229,平阴县 
yks.res_district_1230,济阳县 
yks.res_district_1231,商河县 
yks.res_district_1232,章丘市 
yks.res_district_1233,市南区 
yks.res_district_1234,市北区 
yks.res_district_1235,四方区 
yks.res_district_1236,黄岛区 
yks.res_district_1237,崂山区 
yks.res_district_1238,李沧区 
yks.res_district_1239,城阳区 
yks.res_district_1240,胶州市 
yks.res_district_1241,即墨市 
yks.res_district_1242,平度市 
yks.res_district_1243,胶南市 
yks.res_district_1244,莱西市 
yks.res_district_1245,淄川区 
yks.res_district_1246,张店区 
yks.res_district_1247,博山区 
yks.res_district_1248,临淄区 
yks.res_district_1249,周村区 
yks.res_district_1250,桓台县 
yks.res_district_1251,高青县 
yks.res_district_1252,沂源县 
yks.res_district_1253,市中区 
yks.res_district_1254,薛城区 
yks.res_district_1255,峄城区 
yks.res_district_1256,台儿庄区 
yks.res_district_1257,山亭区 
yks.res_district_1258,滕州市 
yks.res_district_1259,东营区 
yks.res_district_1260,河口区 
yks.res_district_1261,垦利县 
yks.res_district_1262,利津县 
yks.res_district_1263,广饶县 
yks.res_district_1264,芝罘区 
yks.res_district_1265,福山区 
yks.res_district_1266,牟平区 
yks.res_district_1267,莱山区 
yks.res_district_1268,长岛县 
yks.res_district_1269,龙口市 
yks.res_district_1270,莱阳市 
yks.res_district_1271,莱州市 
yks.res_district_1272,蓬莱市 
yks.res_district_1273,招远市 
yks.res_district_1274,栖霞市 
yks.res_district_1275,海阳市 
yks.res_district_1276,潍城区 
yks.res_district_1277,寒亭区 
yks.res_district_1278,坊子区 
yks.res_district_1279,奎文区 
yks.res_district_1280,临朐县 
yks.res_district_1281,昌乐县 
yks.res_district_1282,青州市 
yks.res_district_1283,诸城市 
yks.res_district_1284,寿光市 
yks.res_district_1285,安丘市 
yks.res_district_1286,高密市 
yks.res_district_1287,昌邑市 
yks.res_district_1288,市中区 
yks.res_district_1289,任城区 
yks.res_district_1290,微山县 
yks.res_district_1291,鱼台县 
yks.res_district_1292,金乡县 
yks.res_district_1293,嘉祥县 
yks.res_district_1294,汶上县 
yks.res_district_1295,泗水县 
yks.res_district_1296,梁山县 
yks.res_district_1297,曲阜市 
yks.res_district_1298,兖州市 
yks.res_district_1299,邹城市 
yks.res_district_1300,泰山区 
yks.res_district_1301,岱岳区 
yks.res_district_1302,宁阳县 
yks.res_district_1303,东平县 
yks.res_district_1304,新泰市 
yks.res_district_1305,肥城市 
yks.res_district_1306,环翠区 
yks.res_district_1307,文登市 
yks.res_district_1308,荣成市 
yks.res_district_1309,乳山市 
yks.res_district_1310,东港区 
yks.res_district_1311,岚山区 
yks.res_district_1312,五莲县 
yks.res_district_1313,莒县 
yks.res_district_1314,莱城区 
yks.res_district_1315,钢城区 
yks.res_district_1316,兰山区 
yks.res_district_1317,罗庄区 
yks.res_district_1318,河东区 
yks.res_district_1319,沂南县 
yks.res_district_1320,郯城县 
yks.res_district_1321,沂水县 
yks.res_district_1322,苍山县 
yks.res_district_1323,费县 
yks.res_district_1324,平邑县 
yks.res_district_1325,莒南县 
yks.res_district_1326,蒙阴县 
yks.res_district_1327,临沭县 
yks.res_district_1328,德城区 
yks.res_district_1329,陵县 
yks.res_district_1330,宁津县 
yks.res_district_1331,庆云县 
yks.res_district_1332,临邑县 
yks.res_district_1333,齐河县 
yks.res_district_1334,平原县 
yks.res_district_1335,夏津县 
yks.res_district_1336,武城县 
yks.res_district_1337,乐陵市 
yks.res_district_1338,禹城市 
yks.res_district_1339,东昌府区 
yks.res_district_1340,阳谷县 
yks.res_district_1341,莘县 
yks.res_district_1342,茌平县 
yks.res_district_1343,东阿县 
yks.res_district_1344,冠县 
yks.res_district_1345,高唐县 
yks.res_district_1346,临清市 
yks.res_district_1347,滨城区 
yks.res_district_1348,惠民县 
yks.res_district_1349,阳信县 
yks.res_district_1350,无棣县 
yks.res_district_1351,沾化县 
yks.res_district_1352,博兴县 
yks.res_district_1353,邹平县 
yks.res_district_1354,牡丹区 
yks.res_district_1355,曹县 
yks.res_district_1356,单县 
yks.res_district_1357,成武县 
yks.res_district_1358,巨野县 
yks.res_district_1359,郓城县 
yks.res_district_1360,鄄城县 
yks.res_district_1361,定陶县 
yks.res_district_1362,东明县 
yks.res_district_1363,中原区 
yks.res_district_1364,二七区 
yks.res_district_1365,管城回族区 
yks.res_district_1366,金水区 
yks.res_district_1367,上街区 
yks.res_district_1368,惠济区 
yks.res_district_1369,中牟县 
yks.res_district_1370,巩义市 
yks.res_district_1371,荥阳市 
yks.res_district_1372,新密市 
yks.res_district_1373,新郑市 
yks.res_district_1374,登封市 
yks.res_district_1375,龙亭区 
yks.res_district_1376,顺河回族区 
yks.res_district_1377,鼓楼区 
yks.res_district_1378,南关区 
yks.res_district_1379,郊区 
yks.res_district_1380,杞县 
yks.res_district_1381,通许县 
yks.res_district_1382,尉氏县 
yks.res_district_1383,开封县 
yks.res_district_1384,兰考县 
yks.res_district_1385,老城区 
yks.res_district_1386,西工区 
yks.res_district_1387,廛河回族区 
yks.res_district_1388,涧西区 
yks.res_district_1389,吉利区 
yks.res_district_1390,洛龙区 
yks.res_district_1391,孟津县 
yks.res_district_1392,新安县 
yks.res_district_1393,栾川县 
yks.res_district_1394,嵩县 
yks.res_district_1395,汝阳县 
yks.res_district_1396,宜阳县 
yks.res_district_1397,洛宁县 
yks.res_district_1398,伊川县 
yks.res_district_1399,偃师市 
yks.res_district_1400,新华区 
yks.res_district_1401,卫东区 
yks.res_district_1402,石龙区 
yks.res_district_1403,湛河区 
yks.res_district_1404,宝丰县 
yks.res_district_1405,叶县 
yks.res_district_1406,鲁山县 
yks.res_district_1407,郏县 
yks.res_district_1408,舞钢市 
yks.res_district_1409,汝州市 
yks.res_district_1410,文峰区 
yks.res_district_1411,北关区 
yks.res_district_1412,殷都区 
yks.res_district_1413,龙安区 
yks.res_district_1414,安阳县 
yks.res_district_1415,汤阴县 
yks.res_district_1416,滑县 
yks.res_district_1417,内黄县 
yks.res_district_1418,林州市 
yks.res_district_1419,鹤山区 
yks.res_district_1420,山城区 
yks.res_district_1421,淇滨区 
yks.res_district_1422,浚县 
yks.res_district_1423,淇县 
yks.res_district_1424,红旗区 
yks.res_district_1425,卫滨区 
yks.res_district_1426,凤泉区 
yks.res_district_1427,牧野区 
yks.res_district_1428,新乡县 
yks.res_district_1429,获嘉县 
yks.res_district_1430,原阳县 
yks.res_district_1431,延津县 
yks.res_district_1432,封丘县 
yks.res_district_1433,长垣县 
yks.res_district_1434,卫辉市 
yks.res_district_1435,辉县市 
yks.res_district_1436,解放区 
yks.res_district_1437,中站区 
yks.res_district_1438,马村区 
yks.res_district_1439,山阳区 
yks.res_district_1440,修武县 
yks.res_district_1441,博爱县 
yks.res_district_1442,武陟县 
yks.res_district_1443,温县 
yks.res_district_1444,济源市 
yks.res_district_1445,沁阳市 
yks.res_district_1446,孟州市 
yks.res_district_1447,华龙区 
yks.res_district_1448,清丰县 
yks.res_district_1449,南乐县 
yks.res_district_1450,范县 
yks.res_district_1451,台前县 
yks.res_district_1452,濮阳县 
yks.res_district_1453,魏都区 
yks.res_district_1454,许昌县 
yks.res_district_1455,鄢陵县 
yks.res_district_1456,襄城县 
yks.res_district_1457,禹州市 
yks.res_district_1458,长葛市 
yks.res_district_1459,源汇区 
yks.res_district_1460,郾城区 
yks.res_district_1461,召陵区 
yks.res_district_1462,舞阳县 
yks.res_district_1463,临颍县 
yks.res_district_1464,市辖区 
yks.res_district_1465,湖滨区 
yks.res_district_1466,渑池县 
yks.res_district_1467,陕县 
yks.res_district_1468,卢氏县 
yks.res_district_1469,义马市 
yks.res_district_1470,灵宝市 
yks.res_district_1471,宛城区 
yks.res_district_1472,卧龙区 
yks.res_district_1473,南召县 
yks.res_district_1474,方城县 
yks.res_district_1475,西峡县 
yks.res_district_1476,镇平县 
yks.res_district_1477,内乡县 
yks.res_district_1478,淅川县 
yks.res_district_1479,社旗县 
yks.res_district_1480,唐河县 
yks.res_district_1481,新野县 
yks.res_district_1482,桐柏县 
yks.res_district_1483,邓州市 
yks.res_district_1484,梁园区 
yks.res_district_1485,睢阳区 
yks.res_district_1486,民权县 
yks.res_district_1487,睢县 
yks.res_district_1488,宁陵县 
yks.res_district_1489,柘城县 
yks.res_district_1490,虞城县 
yks.res_district_1491,夏邑县 
yks.res_district_1492,永城市 
yks.res_district_1493,浉河区 
yks.res_district_1494,平桥区 
yks.res_district_1495,罗山县 
yks.res_district_1496,光山县 
yks.res_district_1497,新县 
yks.res_district_1498,商城县 
yks.res_district_1499,固始县 
yks.res_district_1500,潢川县 
yks.res_district_1501,淮滨县 
yks.res_district_1502,息县 
yks.res_district_1503,川汇区 
yks.res_district_1504,扶沟县 
yks.res_district_1505,西华县 
yks.res_district_1506,商水县 
yks.res_district_1507,沈丘县 
yks.res_district_1508,郸城县 
yks.res_district_1509,淮阳县 
yks.res_district_1510,太康县 
yks.res_district_1511,鹿邑县 
yks.res_district_1512,项城市 
yks.res_district_1513,驿城区 
yks.res_district_1514,西平县 
yks.res_district_1515,上蔡县 
yks.res_district_1516,平舆县 
yks.res_district_1517,正阳县 
yks.res_district_1518,确山县 
yks.res_district_1519,泌阳县 
yks.res_district_1520,汝南县 
yks.res_district_1521,遂平县 
yks.res_district_1522,新蔡县 
yks.res_district_1523,江岸区 
yks.res_district_1524,江汉区 
yks.res_district_1525,硚口区 
yks.res_district_1526,汉阳区 
yks.res_district_1527,武昌区 
yks.res_district_1528,青山区 
yks.res_district_1529,洪山区 
yks.res_district_1530,东西湖区 
yks.res_district_1531,汉南区 
yks.res_district_1532,蔡甸区 
yks.res_district_1533,江夏区 
yks.res_district_1534,黄陂区 
yks.res_district_1535,新洲区 
yks.res_district_1536,黄石港区 
yks.res_district_1537,西塞山区 
yks.res_district_1538,下陆区 
yks.res_district_1539,铁山区 
yks.res_district_1540,阳新县 
yks.res_district_1541,大冶市 
yks.res_district_1542,茅箭区 
yks.res_district_1543,张湾区 
yks.res_district_1544,郧县 
yks.res_district_1545,郧西县 
yks.res_district_1546,竹山县 
yks.res_district_1547,竹溪县 
yks.res_district_1548,房县 
yks.res_district_1549,丹江口市 
yks.res_district_1550,西陵区 
yks.res_district_1551,伍家岗区 
yks.res_district_1552,点军区 
yks.res_district_1553,猇亭区 
yks.res_district_1554,夷陵区 
yks.res_district_1555,远安县 
yks.res_district_1556,兴山县 
yks.res_district_1557,秭归县 
yks.res_district_1558,长阳土家族自治县 
yks.res_district_1559,五峰土家族自治县 
yks.res_district_1560,宜都市 
yks.res_district_1561,当阳市 
yks.res_district_1562,枝江市 
yks.res_district_1563,襄城区 
yks.res_district_1564,樊城区 
yks.res_district_1565,襄阳区 
yks.res_district_1566,南漳县 
yks.res_district_1567,谷城县 
yks.res_district_1568,保康县 
yks.res_district_1569,老河口市 
yks.res_district_1570,枣阳市 
yks.res_district_1571,宜城市 
yks.res_district_1572,梁子湖区 
yks.res_district_1573,华容区 
yks.res_district_1574,鄂城区 
yks.res_district_1575,东宝区 
yks.res_district_1576,掇刀区 
yks.res_district_1577,京山县 
yks.res_district_1578,沙洋县 
yks.res_district_1579,钟祥市 
yks.res_district_1580,孝南区 
yks.res_district_1581,孝昌县 
yks.res_district_1582,大悟县 
yks.res_district_1583,云梦县 
yks.res_district_1584,应城市 
yks.res_district_1585,安陆市 
yks.res_district_1586,汉川市 
yks.res_district_1587,沙市区 
yks.res_district_1588,荆州区 
yks.res_district_1589,公安县 
yks.res_district_1590,监利县 
yks.res_district_1591,江陵县 
yks.res_district_1592,石首市 
yks.res_district_1593,洪湖市 
yks.res_district_1594,松滋市 
yks.res_district_1595,黄州区 
yks.res_district_1596,团风县 
yks.res_district_1597,红安县 
yks.res_district_1598,罗田县 
yks.res_district_1599,英山县 
yks.res_district_1600,浠水县 
yks.res_district_1601,蕲春县 
yks.res_district_1602,黄梅县 
yks.res_district_1603,麻城市 
yks.res_district_1604,武穴市 
yks.res_district_1605,咸安区 
yks.res_district_1606,嘉鱼县 
yks.res_district_1607,通城县 
yks.res_district_1608,崇阳县 
yks.res_district_1609,通山县 
yks.res_district_1610,赤壁市 
yks.res_district_1611,曾都区 
yks.res_district_1612,广水市 
yks.res_district_1613,恩施市 
yks.res_district_1614,利川市 
yks.res_district_1615,建始县 
yks.res_district_1616,巴东县 
yks.res_district_1617,宣恩县 
yks.res_district_1618,咸丰县 
yks.res_district_1619,来凤县 
yks.res_district_1620,鹤峰县 
yks.res_district_1621,仙桃市 
yks.res_district_1622,潜江市 
yks.res_district_1623,天门市 
yks.res_district_1624,神农架林区 
yks.res_district_1625,芙蓉区 
yks.res_district_1626,天心区 
yks.res_district_1627,岳麓区 
yks.res_district_1628,开福区 
yks.res_district_1629,雨花区 
yks.res_district_1630,长沙县 
yks.res_district_1631,望城县 
yks.res_district_1632,宁乡县 
yks.res_district_1633,浏阳市 
yks.res_district_1634,荷塘区 
yks.res_district_1635,芦淞区 
yks.res_district_1636,石峰区 
yks.res_district_1637,天元区 
yks.res_district_1638,株洲县 
yks.res_district_1639,攸县 
yks.res_district_1640,茶陵县 
yks.res_district_1641,炎陵县 
yks.res_district_1642,醴陵市 
yks.res_district_1643,雨湖区 
yks.res_district_1644,岳塘区 
yks.res_district_1645,湘潭县 
yks.res_district_1646,湘乡市 
yks.res_district_1647,韶山市 
yks.res_district_1648,珠晖区 
yks.res_district_1649,雁峰区 
yks.res_district_1650,石鼓区 
yks.res_district_1651,蒸湘区 
yks.res_district_1652,南岳区 
yks.res_district_1653,衡阳县 
yks.res_district_1654,衡南县 
yks.res_district_1655,衡山县 
yks.res_district_1656,衡东县 
yks.res_district_1657,祁东县 
yks.res_district_1658,耒阳市 
yks.res_district_1659,常宁市 
yks.res_district_1660,双清区 
yks.res_district_1661,大祥区 
yks.res_district_1662,北塔区 
yks.res_district_1663,邵东县 
yks.res_district_1664,新邵县 
yks.res_district_1665,邵阳县 
yks.res_district_1666,隆回县 
yks.res_district_1667,洞口县 
yks.res_district_1668,绥宁县 
yks.res_district_1669,新宁县 
yks.res_district_1670,城步苗族自治县 
yks.res_district_1671,武冈市 
yks.res_district_1672,岳阳楼区 
yks.res_district_1673,云溪区 
yks.res_district_1674,君山区 
yks.res_district_1675,岳阳县 
yks.res_district_1676,华容县 
yks.res_district_1677,湘阴县 
yks.res_district_1678,平江县 
yks.res_district_1679,汨罗市 
yks.res_district_1680,临湘市 
yks.res_district_1681,武陵区 
yks.res_district_1682,鼎城区 
yks.res_district_1683,安乡县 
yks.res_district_1684,汉寿县 
yks.res_district_1685,澧县 
yks.res_district_1686,临澧县 
yks.res_district_1687,桃源县 
yks.res_district_1688,石门县 
yks.res_district_1689,津市市 
yks.res_district_1690,永定区 
yks.res_district_1691,武陵源区 
yks.res_district_1692,慈利县 
yks.res_district_1693,桑植县 
yks.res_district_1694,资阳区 
yks.res_district_1695,赫山区 
yks.res_district_1696,南县 
yks.res_district_1697,桃江县 
yks.res_district_1698,安化县 
yks.res_district_1699,沅江市 
yks.res_district_1700,北湖区 
yks.res_district_1701,苏仙区 
yks.res_district_1702,桂阳县 
yks.res_district_1703,宜章县 
yks.res_district_1704,永兴县 
yks.res_district_1705,嘉禾县 
yks.res_district_1706,临武县 
yks.res_district_1707,汝城县 
yks.res_district_1708,桂东县 
yks.res_district_1709,安仁县 
yks.res_district_1710,资兴市 
yks.res_district_1711,芝山区 
yks.res_district_1712,冷水滩区 
yks.res_district_1713,祁阳县 
yks.res_district_1714,东安县 
yks.res_district_1715,双牌县 
yks.res_district_1716,道县 
yks.res_district_1717,江永县 
yks.res_district_1718,宁远县 
yks.res_district_1719,蓝山县 
yks.res_district_1720,新田县 
yks.res_district_1721,江华瑶族自治县 
yks.res_district_1722,鹤城区 
yks.res_district_1723,中方县 
yks.res_district_1724,沅陵县 
yks.res_district_1725,辰溪县 
yks.res_district_1726,溆浦县 
yks.res_district_1727,会同县 
yks.res_district_1728,麻阳苗族自治县 
yks.res_district_1729,新晃侗族自治县 
yks.res_district_1730,芷江侗族自治县 
yks.res_district_1731,靖州苗族侗族自治县 
yks.res_district_1732,通道侗族自治县 
yks.res_district_1733,洪江市 
yks.res_district_1734,娄星区 
yks.res_district_1735,双峰县 
yks.res_district_1736,新化县 
yks.res_district_1737,冷水江市 
yks.res_district_1738,涟源市 
yks.res_district_1739,吉首市 
yks.res_district_1740,泸溪县 
yks.res_district_1741,凤凰县 
yks.res_district_1742,花垣县 
yks.res_district_1743,保靖县 
yks.res_district_1744,古丈县 
yks.res_district_1745,永顺县 
yks.res_district_1746,龙山县 
yks.res_district_1747,东山区 
yks.res_district_1748,荔湾区 
yks.res_district_1749,越秀区 
yks.res_district_1750,海珠区 
yks.res_district_1751,天河区 
yks.res_district_1752,芳村区 
yks.res_district_1753,白云区 
yks.res_district_1754,黄埔区 
yks.res_district_1755,番禺区 
yks.res_district_1756,花都区 
yks.res_district_1757,增城市 
yks.res_district_1758,从化市 
yks.res_district_1759,武江区 
yks.res_district_1760,浈江区 
yks.res_district_1761,曲江区 
yks.res_district_1762,始兴县 
yks.res_district_1763,仁化县 
yks.res_district_1764,翁源县 
yks.res_district_1765,乳源瑶族自治县 
yks.res_district_1766,新丰县 
yks.res_district_1767,乐昌市 
yks.res_district_1768,南雄市 
yks.res_district_1769,罗湖区 
yks.res_district_1770,福田区 
yks.res_district_1771,南山区 
yks.res_district_1772,宝安区 
yks.res_district_1773,龙岗区 
yks.res_district_1774,盐田区 
yks.res_district_1775,香洲区 
yks.res_district_1776,斗门区 
yks.res_district_1777,金湾区 
yks.res_district_1778,龙湖区 
yks.res_district_1779,金平区 
yks.res_district_1780,濠江区 
yks.res_district_1781,潮阳区 
yks.res_district_1782,潮南区 
yks.res_district_1783,澄海区 
yks.res_district_1784,南澳县 
yks.res_district_1785,禅城区 
yks.res_district_1786,南海区 
yks.res_district_1787,顺德区 
yks.res_district_1788,三水区 
